molecule_chembl_id,canonical_smiles,bioactivity_threshold,standard_value,pref_name
CHEMBL4853849,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNC/C=C/c2ccccc2)[C@H]1NC(C)=O,intermediate,7845.0,Neuraminidase
CHEMBL4876589,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCc2ccccc2Cl)[C@H]1NC(C)=O,active,586.0,Neuraminidase
CHEMBL4863258,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCc2cccc(Cl)c2)[C@H]1NC(C)=O,intermediate,5850.0,Neuraminidase
CHEMBL4851057,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCc2ccc(Cl)cc2)[C@H]1NC(C)=O,active,875.0,Neuraminidase
CHEMBL4874816,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCc2ccccc2OC)[C@H]1NC(C)=O,intermediate,2765.0,Neuraminidase
CHEMBL4861754,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCc2cccc(OC)c2)[C@H]1NC(C)=O,active,326.0,Neuraminidase
CHEMBL4871590,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCc2ccc(OC)cc2)[C@H]1NC(C)=O,active,567.0,Neuraminidase
CHEMBL4872588,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCC2CC2)[C@H]1NC(C)=O,intermediate,4111.0,Neuraminidase
CHEMBL4863007,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNC2CCOCC2)[C@H]1NC(C)=O,intermediate,1207.0,Neuraminidase
CHEMBL4797391,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(N)=O)[C@H]1NC(C)=O,active,254.0,Neuraminidase
CHEMBL30707,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,inactive,37800.0,Neuraminidase
CHEMBL1179048,CCO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)[C@H](O)CO,active,73.33,Neuraminidase
CHEMBL1183504,CCCO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)[C@H](O)CO,active,81.81,Neuraminidase
CHEMBL1179074,CCCCCO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)[C@H](O)CO,active,35.57,Neuraminidase
CHEMBL1179072,CCCCCCCCO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)[C@H](O)CO,active,45.49,Neuraminidase
CHEMBL1183488,CCCCCCCCCCCCO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)[C@H](O)CO,active,99.2,Neuraminidase
CHEMBL5424932,CC(=O)N[C@@H]1[C@@H](N)CC(C(=O)O)=C[C@H]1OC1CCSC1,active,2.9,Neuraminidase
CHEMBL5417759,CCC(CC)O[C@@H]1C=C(C(=O)O)CC(N)[C@H]1NC(C)=O,active,0.4,Neuraminidase
CHEMBL5415752,Cc1onc(-c2ccccc2Cl)c1C(=O)N1CCN(c2ccc([N+](=O)[O-])cc2Cl)CC1,active,100.0,Neuraminidase
CHEMBL3355596,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)NC(=O)CSc1cccc2ccccc12,active,25.0,Neuraminidase
CHEMBL4294103,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)CN)[C@H]1NC(C)=O,intermediate,2670.0,Neuraminidase
CHEMBL4283522,C=CC(=O)N[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,intermediate,2977.0,Neuraminidase
CHEMBL4290699,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)C(F)(F)F)[C@H]1NC(C)=O,active,266.0,Neuraminidase
CHEMBL4280059,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)C(F)F)[C@H]1NC(C)=O,active,190.0,Neuraminidase
CHEMBL4287286,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)CF)[C@H]1NC(C)=O,active,228.0,Neuraminidase
CHEMBL4283925,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC=O)[C@H]1NC(C)=O,intermediate,1294.0,Neuraminidase
CHEMBL4285767,CCc1ccc(CN[C@H]2CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]2NC(C)=O)cc1,active,727.23,Neuraminidase
CHEMBL4278505,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Cc3ccccc3)cc2)[C@H]1NC(C)=O,active,915.67,Neuraminidase
CHEMBL4292576,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OC)cc2)[C@H]1NC(C)=O,intermediate,3147.33,Neuraminidase
CHEMBL4281970,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2cccc(OC)c2)[C@H]1NC(C)=O,inactive,30026.67,Neuraminidase
CHEMBL4285398,CCC(CC)Oc1ccc(CN[C@H]2CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]2NC(C)=O)cc1,inactive,100000.0,Neuraminidase
CHEMBL4282553,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Oc3ccccc3)cc2)[C@H]1NC(C)=O,active,363.87,Neuraminidase
CHEMBL4292761,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(SC3CCCCC3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase
CHEMBL4276773,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Sc3cccs3)cc2)[C@H]1NC(C)=O,active,36.34,Neuraminidase
CHEMBL4287425,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Sc3ccccc3)cc2)[C@H]1NC(C)=O,active,32.81,Neuraminidase
CHEMBL4288395,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3ccc(SC)cc3)cc2)[C@H]1NC(C)=O,inactive,82186.67,Neuraminidase
CHEMBL4285029,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3cc4ccccc4s3)cc2)[C@H]1NC(C)=O,inactive,27003.33,Neuraminidase
CHEMBL4746198,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccccc3)cc2)[C@H]1NC(C)=O,active,600.0,Neuraminidase
CHEMBL4763031,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccccc3C)cc2)[C@H]1NC(C)=O,intermediate,5560.0,Neuraminidase
CHEMBL4748661,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3cccc(C)c3)cc2)[C@H]1NC(C)=O,active,840.0,Neuraminidase
CHEMBL4758956,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccc(C)cc3)cc2)[C@H]1NC(C)=O,intermediate,1430.0,Neuraminidase
CHEMBL4740743,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3cccc(OC)c3)cc2)[C@H]1NC(C)=O,active,330.0,Neuraminidase
CHEMBL4777712,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccc(OC)cc3)cc2)[C@H]1NC(C)=O,intermediate,1990.0,Neuraminidase
CHEMBL4747976,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccccc3F)cc2)[C@H]1NC(C)=O,active,880.0,Neuraminidase
CHEMBL4755021,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3cccc(F)c3)cc2)[C@H]1NC(C)=O,intermediate,1420.0,Neuraminidase
CHEMBL4777000,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccc(F)cc3)cc2)[C@H]1NC(C)=O,intermediate,1680.0,Neuraminidase
CHEMBL4744563,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccccc3C#N)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase
CHEMBL4741643,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3cccc(C#N)c3)cc2)[C@H]1NC(C)=O,intermediate,3760.0,Neuraminidase
CHEMBL4754049,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccc(C#N)cc3)cc2)[C@H]1NC(C)=O,active,920.0,Neuraminidase
CHEMBL4764205,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccc(B4OC(C)(C)C(C)(C)O4)cc3)cc2)[C@H]1NC(C)=O,active,280.0,Neuraminidase
CHEMBL4744930,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccccc3OC)cc2)[C@H]1NC(C)=O,inactive,28400.0,Neuraminidase
CHEMBL4742714,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccc(SC)cc3)cc2)[C@H]1NC(C)=O,intermediate,3700.0,Neuraminidase
CHEMBL4753075,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3cccc(B4OC(C)(C)C(C)(C)O4)c3)cc2)[C@H]1NC(C)=O,active,540.0,Neuraminidase
CHEMBL4746595,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCC3CCCCC3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase
CHEMBL4740902,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCC3CCC3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase
CHEMBL4792113,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCC3CC3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase
CHEMBL4745485,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3cccs3)cc2)[C@H]1NC(C)=O,active,750.0,Neuraminidase
CHEMBL4762782,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccco3)cc2)[C@H]1NC(C)=O,inactive,10280.0,Neuraminidase
CHEMBL4755042,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(O[C@H](C)c3ccccc3)cc2)[C@H]1NC(C)=O,inactive,92500.0,Neuraminidase
CHEMBL4762815,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(O[C@@H](C)c3ccccc3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase
CHEMBL4764903,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(SCc3ccccc3)cc2)[C@H]1NC(C)=O,active,860.0,Neuraminidase
CHEMBL4749351,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(SCc3ccc(OC)cc3)cc2)[C@H]1NC(C)=O,intermediate,1610.0,Neuraminidase
CHEMBL4795204,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(SCc3ccc(F)cc3)cc2)[C@H]1NC(C)=O,intermediate,1650.0,Neuraminidase
CHEMBL4791683,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(NCc3ccccc3)cc2)[C@H]1NC(C)=O,intermediate,3840.0,Neuraminidase
CHEMBL4743168,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(NCc3ccc(F)cc3)cc2)[C@H]1NC(C)=O,inactive,14560.0,Neuraminidase
CHEMBL4751831,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(/C=C/c3ccccc3)cc2)[C@H]1NC(C)=O,intermediate,1090.0,Neuraminidase
CHEMBL4742690,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C#Cc3ccccc3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase
CHEMBL4787258,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Oc3ccccc3C)cc2)[C@H]1NC(C)=O,intermediate,1380.0,Neuraminidase
CHEMBL4749160,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Oc3cccc(C)c3)cc2)[C@H]1NC(C)=O,intermediate,3560.0,Neuraminidase
CHEMBL4749466,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Oc3ccc(C)cc3)cc2)[C@H]1NC(C)=O,inactive,27760.0,Neuraminidase
CHEMBL4784274,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Oc3ccccc3OC)cc2)[C@H]1NC(C)=O,intermediate,3660.0,Neuraminidase
CHEMBL4798721,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Oc3cccc(OC)c3)cc2)[C@H]1NC(C)=O,intermediate,3240.0,Neuraminidase
CHEMBL4743524,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Oc3ccc(OC)cc3)cc2)[C@H]1NC(C)=O,inactive,100000.0,Neuraminidase
CHEMBL4791223,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Oc3ccccc3F)cc2)[C@H]1NC(C)=O,intermediate,1790.0,Neuraminidase
CHEMBL4760688,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Oc3cccc(F)c3)cc2)[C@H]1NC(C)=O,intermediate,7140.0,Neuraminidase
CHEMBL4754390,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Oc3ccc(F)cc3)cc2)[C@H]1NC(C)=O,intermediate,8640.0,Neuraminidase
CHEMBL5207634,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc3c(c2)Cc2ccccc2-3)[C@H]1NC(C)=O,intermediate,4370.0,Neuraminidase
CHEMBL5181442,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc3c(c2)c2ccccc2n3CC)[C@H]1NC(C)=O,inactive,51300.0,Neuraminidase
CHEMBL5172128,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc3oc4ccccc4c3c2)[C@H]1NC(C)=O,inactive,26500.0,Neuraminidase
CHEMBL5181864,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc3sc4ccccc4c3c2)[C@H]1NC(C)=O,intermediate,6500.0,Neuraminidase
CHEMBL5193354,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2c3ccccc3cc3ccccc23)[C@H]1NC(C)=O,inactive,21300.0,Neuraminidase
CHEMBL5197711,O=C(CSc1nnc(-c2ccc(O)cc2)o1)NCCc1cccc(F)c1,intermediate,9300.0,Neuraminidase
CHEMBL5191866,O=C(CSc1nnc(-c2ccc(Cl)cc2)o1)NCc1ccc(Cl)c(Cl)c1,inactive,16610.0,Neuraminidase
CHEMBL5183144,Cc1cc([N+](=O)[O-])ccc1NC(=O)CSc1nnc(COc2ccc3ccccc3c2)o1,inactive,25460.0,Neuraminidase
CHEMBL5407760,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3CCC3)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase
CHEMBL5418510,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3CCCC3)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase
CHEMBL5409653,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3CCCCC3)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase
CHEMBL5422017,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3=CCCC3)cc2)[C@H]1NC(C)=O,intermediate,4050.0,Neuraminidase
CHEMBL5397365,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3=CCCCC3)cc2)[C@H]1NC(C)=O,intermediate,4350.0,Neuraminidase
CHEMBL5401942,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3ccc4c(c3)CC4)cc2)[C@H]1NC(C)=O,inactive,15220.0,Neuraminidase
CHEMBL5416321,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3ccc4c(c3)CCC4)cc2)[C@H]1NC(C)=O,intermediate,6390.0,Neuraminidase
CHEMBL5395436,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3ccc4c(c3)CCCC4)cc2)[C@H]1NC(C)=O,inactive,10640.0,Neuraminidase
CHEMBL5435287,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3ccc4c(c3)OCC4)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase
CHEMBL5393725,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3cccc4c3OCO4)cc2)[C@H]1NC(C)=O,intermediate,5960.0,Neuraminidase
CHEMBL5404087,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3ccc4c(c3)OCCO4)cc2)[C@H]1NC(C)=O,intermediate,4410.0,Neuraminidase
CHEMBL5419945,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3Cc4ccc(F)cc4C3)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase
CHEMBL5395671,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCc4ccccc4C3)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase
CHEMBL5426132,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCc4ccsc4C3)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase
CHEMBL5402900,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCc4sccc4C3)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase
CHEMBL5423949,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCc4ccccc43)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase
CHEMBL5434228,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3c4ccccc4CC3C)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase
CHEMBL5439660,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCc4cc(C)ccc43)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase
CHEMBL5396778,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCc4cc(OC)ccc43)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase
CHEMBL5418356,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCc4cccnc43)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase
CHEMBL5440848,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCCc4ccccc43)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase
CHEMBL5435946,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3c4ccccc4CCC3C)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase
CHEMBL5438370,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCCc4cc(C)ccc43)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase
CHEMBL5441084,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCOc4ccccc43)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase
CHEMBL5421351,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCSc4ccccc43)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase
CHEMBL5425535,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3=CCCC3)cc2F)[C@H]1NC(C)=O,intermediate,1030.0,Neuraminidase
CHEMBL5433425,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3=CCCC3)c(F)c2)[C@H]1NC(C)=O,active,630.0,Neuraminidase
CHEMBL5422976,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3=CCCC3)cc2C)[C@H]1NC(C)=O,intermediate,1350.0,Neuraminidase
CHEMBL5408290,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3=CCCC3)c(C)c2)[C@H]1NC(C)=O,inactive,12360.0,Neuraminidase
CHEMBL5403839,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3=CCCC3)cc2OC)[C@H]1NC(C)=O,intermediate,1910.0,Neuraminidase
CHEMBL5396566,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3=CCCC3)c(OC)c2)[C@H]1NC(C)=O,intermediate,3950.0,Neuraminidase
CHEMBL5429165,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2cc(C)c(C3=CCCC3)c(C)c2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase
CHEMBL5409472,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2c(C)cc(C3=CCCC3)cc2C)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase
CHEMBL5439832,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3=CCCC3)cc2Cl)[C@H]1NC(C)=O,intermediate,2400.0,Neuraminidase
CHEMBL5432027,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3=CCCC3)c(Cl)c2)[C@H]1NC(C)=O,intermediate,4000.0,Neuraminidase
CHEMBL5398013,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2cc(F)c(C3=CCCC3)cc2C)[C@H]1NC(C)=O,active,800.0,Neuraminidase
CHEMBL5430050,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3=CCCC3)c(F)c2F)[C@H]1NC(C)=O,intermediate,1300.0,Neuraminidase
CHEMBL5436445,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2c(F)cc(C3=CCCC3)cc2F)[C@H]1NC(C)=O,intermediate,6960.0,Neuraminidase
CHEMBL5421602,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2cc(F)c(C3=CCCC3)cc2F)[C@H]1NC(C)=O,intermediate,6600.0,Neuraminidase
CHEMBL4104192,CCCC(=O)c1c(O)c(CC2=C(O)C(C)(C)C(O)=C(C(C)=O)C2=O)c(O)c(CC2=C(O)C(C)(C)C(O)=C(C(C)=O)C2=O)c1O,inactive,29570.0,Neuraminidase
CHEMBL660,NC12CC3CC(CC(C3)C1)C2,inactive,16000.0,Matrix protein 2
CHEMBL506460,NCC12CC3CC(CC1C3)C2,intermediate,7100.0,Matrix protein 2
CHEMBL456513,CNCC12CC3CC(CC1C3)C2,inactive,17100.0,Matrix protein 2
CHEMBL499125,N=C(N)NCC12CC3CC(CC1C3)C2,intermediate,2400.0,Matrix protein 2
CHEMBL1774313,CC(N)C12CC3CC(CC1C3)C2,inactive,12700.0,Matrix protein 2
CHEMBL450375,CC12CC3CC1(C)CC3(N)C2,inactive,17000.0,Matrix protein 2
CHEMBL508777,CC12CC3CC1(C)CC3(CN)C2,intermediate,7200.0,Matrix protein 2
CHEMBL472275,NC12CC3CC(CC(C3)O1)C2,inactive,29200.0,Matrix protein 2
CHEMBL468166,CNC12CC3CC(CC(C3)O1)C2,inactive,22900.0,Matrix protein 2
CHEMBL1774319,C1=CC2C3C4C5C=CC4C24CNCC54C13.Cl,inactive,33500.0,Matrix protein 2
CHEMBL1774321,C1C2C1C1C3C4C5C6CC6C4C14CNCC54C23.Cl,inactive,24000.0,Matrix protein 2
CHEMBL2165491,CN1CCC2(C1)C1CC3CC(C1)CC2C3.O=C(O)/C=C\C(=O)O,active,300.0,Matrix protein 2
CHEMBL3286979,CC12CC34CNCC35CC1(C)C(C)(C5)C2(C)C4.Cl,intermediate,8600.0,Matrix protein 2
CHEMBL3286980,CC12CC34CN(C(=N)N)CC35CC1(C)C(C)(C5)C2(C)C4.Cl,intermediate,7500.0,Matrix protein 2
CHEMBL1789779,C1=CC2C3C4C5C=CC4C24CNCC54C13,inactive,33500.0,Matrix protein 2
CHEMBL3415952,N=C(N)N1C[C@@H]2[C@H](C1)[C@H]1C3CC4[C@H]([C@H]41)[C@@H]32,active,800.0,Matrix protein 2
CHEMBL3305169,N=C(N)N1CC2C3CCC(C4CCC43)C2C1,intermediate,2100.0,Matrix protein 2
CHEMBL3415947,C1=C[C@H]2[C@H]3[C@H]4[C@@H]1[C@@H]1[C@H]2[C@@H]2[C@H]3[C@@H]3CNC[C@@H]3[C@H]4[C@H]12,intermediate,2600.0,Matrix protein 2
CHEMBL3415948,C1C[C@H]2[C@H]3[C@H]4[C@@H]1[C@@H]1[C@H]2[C@@H]2[C@H]3[C@@H]3CNC[C@@H]3[C@H]4[C@H]12,intermediate,2100.0,Matrix protein 2
CHEMBL3415949,N=C(N)N1C[C@@H]2[C@H](C1)[C@@H]1[C@@H]3[C@H]4CC[C@H]5[C@@H]3[C@H]2[C@H]2[C@@H]5[C@@H]4[C@@H]12,intermediate,3700.0,Matrix protein 2
CHEMBL3415950,N=C(N)N1C[C@@H]2[C@H](C1)[C@@H]1[C@@H]3[C@H]4C=C[C@H]5[C@@H]3[C@H]2[C@H]2[C@@H]5[C@@H]4[C@@H]12,intermediate,6500.0,Matrix protein 2
CHEMBL3415951,C1C2[C@@H]3[C@H]2[C@@H]2C1[C@H]3[C@@H]1CNC[C@@H]12,intermediate,3300.0,Matrix protein 2
CHEMBL2259758,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(OCCCCCCC(=O)NCc2cccc3ccccc23)(C(=O)O)C[C@@H]1OC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12,inactive,3000000.0,Hemagglutinin
CHEMBL382408,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,inactive,11900.0,Neuraminidase
CHEMBL500292,O=C(OC[C@H]1O[C@@H](O)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,intermediate,9200.0,Neuraminidase
CHEMBL1200340,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1.O=P(O)(O)O,active,800.0,Neuraminidase
CHEMBL5411309,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@H](S(=O)(=O)O)C[C@@H]1O,intermediate,8860.0,Neuraminidase
