molecule_chembl_id,canonical_smiles,bioactivity_threshold,standard_value,pref_name,PIC50
CHEMBL460452,CC[C@@H](Cc1ccccc1)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,299985.32,Neuraminidase,3.522899997276955
CHEMBL513444,C=C[C@H](CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,1000000.0,Neuraminidase,3.0
CHEMBL309192,CCC(C)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,10000000.0,Neuraminidase,2.0
CHEMBL81159,CC(=O)N[C@H]1[C@H](O)C=C(C(=O)O)C[C@@H]1N,inactive,6299411805.49,Neuraminidase,-0.7993000000003043
CHEMBL513445,CC(=O)N[C@H]1[C@H]([C@@H](O)[C@@H](O)CO)O[C@](O)(P(=O)(O)O)C[C@@H]1O,inactive,60006735386.41,Neuraminidase,-1.7781999999999882
CHEMBL307189,CCC(CC)Nc1cc(C(=O)O)ccc1N1C(=O)CCC1(CO)CO,inactive,47995.44,Neuraminidase,4.318800022560072
CHEMBL334352,N=C(N)Nc1cc(/C=N/O)cc(C(=O)O)c1,inactive,500034534976.98,Neuraminidase,-2.699000000000001
CHEMBL132225,NC(N)=Nc1cc(N=C(N)N)cc(C(=O)O)c1,inactive,1500030190455.95,Neuraminidase,-3.176100000000001
CHEMBL131196,CS(=O)(=O)Cc1ccc(C(=O)O)cc1NC(=N)N,inactive,139990962656.83,Neuraminidase,-2.146099999999987
CHEMBL461287,CS(=O)(=O)c1ccc(C(=O)O)cc1NC(=N)N,inactive,8999119108.7,Neuraminidase,-0.954199999999975
CHEMBL336080,CNC(=O)c1ccc(C(=O)O)cc1NC(=N)N,inactive,5000345349.77,Neuraminidase,-0.6990000000000187
CHEMBL128311,CS(=O)(=O)Nc1ccc(C(=O)O)cc1NC(=N)N,inactive,100000000000.0,Neuraminidase,-2.0
CHEMBL132451,CC(=O)Nc1ccc(C(=O)O)cc1/C=N/O,inactive,5500472528676.35,Neuraminidase,-3.740400000000001
CHEMBL308497,N=C(N)Nc1cc(C(=O)O)ccc1N1C(=O)CCC1(CO)CO,inactive,4996892.43,Neuraminidase,2.3012999996789385
CHEMBL460251,CC(=O)N[C@H]1[C@H]([C@@H](O)[C@@H](O)CO)OP(=O)(O)C[C@@H]1O,inactive,40003685104.61,Neuraminidase,-1.602099999999973
CHEMBL460252,CC(=O)N[C@H]([C@H](O)[C@H](O)CO)[C@H]1OC(O)(C(=O)O)C[C@@H]1O,inactive,115000571869.92,Neuraminidase,-2.0606999999999864
CHEMBL118070,CC(=O)NC[C@H]1C[C@@H](C(=O)O)C[C@@H]1NC(=N)N,inactive,100000000.0,Neuraminidase,1.0
CHEMBL392199,COC(=O)[C@@H]1C[C@@H](N)CN1C(=O)[C@@H](N)CC(C)C,inactive,48010.0,Neuraminidase,4.318668294030834
CHEMBL393969,N[C@H]1C[C@@H](C(=O)O)N(C(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)C1,inactive,16230.0,Neuraminidase,4.789681480173768
CHEMBL393369,O=C(O)[C@@H]1C[C@@H](O)CN1C(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,inactive,19810.0,Neuraminidase,4.703115524461453
CHEMBL232058,C[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H](N)C[C@H]1C(=O)NO,inactive,12620.0,Neuraminidase,4.898940645091884
CHEMBL232057,C[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H](N)C[C@H]1C(=O)O,inactive,15820.0,Neuraminidase,4.800793520838342
CHEMBL413293,COC(=O)[C@@H]1C[C@H](N)CN1C(=O)[C@H](C)NC(=O)OC(C)(C)C,inactive,83690.0,Neuraminidase,4.0773264321414455
CHEMBL397409,COC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](C)NC(=O)OC(C)(C)C,inactive,90790.0,Neuraminidase,4.041961983901663
CHEMBL232906,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)O,inactive,11510.0,Neuraminidase,4.938924676370208
CHEMBL55440,CC(=O)Nc1ccc(C(=O)O)cc1NC(=N)N,inactive,10000.0,Neuraminidase,5.0
CHEMBL96712,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1O,inactive,8600030668.89,Neuraminidase,-0.9345000000000728
CHEMBL459839,CCN(CC)C(=O)N1C[C@@H](C(=O)O)[C@@H](N)[C@@H]1CNC(=O)C(F)(F)F,inactive,199986186.96,Neuraminidase,0.6990000000071108
CHEMBL459838,CC(C)N(CCc1ccccn1)C(=O)N1C[C@@H](N)[C@@H](C(=O)O)C1,inactive,1299870237.39,Neuraminidase,-0.11390000000046654
CHEMBL459837,CC(C)N(CCCCC(=O)O)C(=O)N1C[C@@H](N)[C@@H](C(=O)O)C1,inactive,1299870237.39,Neuraminidase,-0.11390000000046654
CHEMBL511178,CC(C)N(CCCCCO)C(=O)N1C[C@@H](N)[C@@H](C(=O)O)C1,inactive,1999861869.63,Neuraminidase,-0.30099999999940413
CHEMBL460871,CC(C)N(CCCO)C(=O)N1C[C@@H](N)[C@@H](C(=O)O)C1,inactive,2099906703.76,Neuraminidase,-0.3221999999994983
CHEMBL18902,CC(C)(C)OC(=O)N1C[C@@H](N)[C@@H](C(=O)O)C1,inactive,50003453497.7,Neuraminidase,-1.6990000000000185
CHEMBL139367,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,inactive,10000.0,Neuraminidase,5.0
CHEMBL324455,CC(=O)Nc1c(O)cc(C(=O)O)cc1[N+](=O)[O-],inactive,750066898736.07,Neuraminidase,-2.875100000000001
CHEMBL433269,CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,inactive,1999861.87,Neuraminidase,2.698999999920246
CHEMBL300461,CCCN(C)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,inactive,4000368.51,Neuraminidase,2.397900000050075
CHEMBL98262,CCN(CC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,inactive,1000000.0,Neuraminidase,3.0
CHEMBL370590,O=C(NC(=S)Nc1nc(Cl)cc(Cl)n1)c1ccc(-c2ccccc2Cl)o1,inactive,14500.0,Neuraminidase,4.838631997765025
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,inactive,31600.0,Neuraminidase,4.500312917381596
CHEMBL226335,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,inactive,52200.0,Neuraminidase,4.282329496997738
CHEMBL442289,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)cc3)oc2c1,inactive,51500.0,Neuraminidase,4.288192770958809
CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,82600.0,Neuraminidase,4.083019952679618
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,58400.0,Neuraminidase,4.2335871528876
CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,inactive,58600.0,Neuraminidase,4.23210238398191
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,inactive,45700.0,Neuraminidase,4.34008379993015
CHEMBL487417,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12,inactive,46500.0,Neuraminidase,4.3325470471100465
CHEMBL233929,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,inactive,47400.0,Neuraminidase,4.324221658325915
CHEMBL487805,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccc(O)cc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,inactive,50600.0,Neuraminidase,4.295849483160201
CHEMBL293776,COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,inactive,46300.0,Neuraminidase,4.334419008982047
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,33700.0,Neuraminidase,4.4723700991286615
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,inactive,100000.0,Neuraminidase,4.0
CHEMBL129482,Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@@H](O)C2,inactive,100000.0,Neuraminidase,4.0
CHEMBL206452,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,inactive,100000.0,Neuraminidase,4.0
CHEMBL449317,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,inactive,100000.0,Neuraminidase,4.0
CHEMBL199822,CCOc1cc(Cl)nc(NC(=S)NC(=O)c2ccc(-c3ccccc3Cl)o2)n1,inactive,20000.0,Neuraminidase,4.698970004336019
CHEMBL2041306,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=O)N[C@@H](Cc1ccccc1)C(=O)O,inactive,628800.0,Neuraminidase,3.2014874669686484
CHEMBL199375,COc1cc(C)nc(NC(=S)NC(=O)c2ccc(-c3ccccc3Cl)o2)n1,inactive,20000.0,Neuraminidase,4.698970004336019
CHEMBL198130,COc1cc(C)nc(NC(=S)NC(=O)c2ccc(Cl)nc2)n1,inactive,20000.0,Neuraminidase,4.698970004336019
CHEMBL100991,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1C(=O)N(C)C,inactive,23933157.56,Neuraminidase,1.6210000000735623
CHEMBL54149,CCCNC(=O)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,inactive,500034534.98,Neuraminidase,0.3009999999973757
CHEMBL419710,CCCCN(CCCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,inactive,449987033.87,Neuraminidase,0.34680000000207556
CHEMBL295490,CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,inactive,12000518.2,Neuraminidase,1.920800000073923
CHEMBL317645,CCN(CC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,inactive,2999853.18,Neuraminidase,2.5229000001723936
CHEMBL100677,CC(=O)N[C@@H]1[C@@H](N)C=C(C(=O)O)O[C@H]1C(=O)N(C)C,inactive,2399937876.81,Neuraminidase,-0.3802000000000218
CHEMBL51451,CCCNC(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,inactive,19006405908.65,Neuraminidase,-1.2788999999999424
CHEMBL50254,CCCN(C)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,inactive,180011396.04,Neuraminidase,0.7447000000043453
CHEMBL222813,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N,inactive,5000345.35,Neuraminidase,2.300999999980005
CHEMBL52270,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N,inactive,319963176.73,Neuraminidase,0.49490000000249057
CHEMBL457088,CC(C)C(C(=O)NC(=S)Nc1nc(Cl)cc(Cl)n1)c1ccc(Cl)cc1,inactive,20000.0,Neuraminidase,4.698970004336019
CHEMBL370161,COc1cc(OC)nc(NC(=S)NC(=O)c2cnc(Cl)c(Cl)c2)n1,inactive,18500.0,Neuraminidase,4.732828271596986
CHEMBL200035,COc1cc(OC)nc(NC(=S)NC(=O)c2cccnc2)n1,inactive,20000.0,Neuraminidase,4.698970004336019
CHEMBL382282,CCOc1cc(Cl)nc(NC(=S)NC(=O)c2cccnc2Cl)n1,inactive,20000.0,Neuraminidase,4.698970004336019
CHEMBL199854,CCOc1cc(OCC)nc(NC(=S)NC(=O)c2cccnc2Cl)n1,inactive,20000.0,Neuraminidase,4.698970004336019
CHEMBL371265,CCOc1cc(OCC)nc(NC(=S)NC(=O)c2ccc(Cl)nc2)n1,inactive,20000.0,Neuraminidase,4.698970004336019
CHEMBL197813,COc1cc(Cl)nc(NC(=S)NC(=O)c2ccc(Cl)nc2)n1,inactive,20000.0,Neuraminidase,4.698970004336019
CHEMBL370988,CCOc1cc(OCC)nc(NC(=S)NC(=O)c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)n1,inactive,20000.0,Neuraminidase,4.698970004336019
CHEMBL3330707,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)[O-])=C[C@@H]1NC(=N)N.[Na+],inactive,1000000.0,Neuraminidase,3.0
CHEMBL2041476,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=O)N1CCC[C@H]1C(=O)O,inactive,573700.0,Neuraminidase,3.241315150117559
CHEMBL2040857,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=O)N[C@H](CC(N)=O)C(=O)O,inactive,22300.0,Neuraminidase,4.651695136951839
CHEMBL3220439,CCN(C(=O)N1C[C@H](N)[C@H](C(=O)O)[C@@H]1CNS(C)(=O)=O)C(C)C,inactive,130000.0,Neuraminidase,3.886056647693163
CHEMBL3220441,CCC(CC)NC(=O)[C@H](NC(C)=O)[C@H]1CC(C(=O)O)C[C@@H]1NC(=N)N,inactive,25000.0,Neuraminidase,4.6020599913279625
CHEMBL312047,CO[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,3700000.0,Neuraminidase,2.431798275933005
CHEMBL309419,CCO[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,2000000.0,Neuraminidase,2.6989700043360187
CHEMBL54758,CCCO[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,180000.0,Neuraminidase,3.744727494896694
CHEMBL79908,CCCCO[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,300000.0,Neuraminidase,3.5228787452803374
CHEMBL83932,CCCCCO[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL5401504,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@H](S(=O)(=O)O)C[C@@H]1O,inactive,120000.0,Neuraminidase,3.9208187539523753
CHEMBL82771,CCCCCCO[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,150000.0,Neuraminidase,3.8239087409443187
CHEMBL81637,CCCCCCCCO[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,180000.0,Neuraminidase,3.744727494896694
CHEMBL418913,CCCCCCCCCO[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,210000.0,Neuraminidase,3.677780705266081
CHEMBL311274,CCCCCCCCCCO[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,600000.0,Neuraminidase,3.2218487496163566
CHEMBL79524,CC(=O)N[C@@H]1[C@@H](N)CC(C(=O)O)=C[C@H]1OCC(C)C,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL51955,CC(=O)N[C@@H]1[C@@H](N)CC(C(=O)O)=C[C@H]1OC1CCCCC1,inactive,60000.0,Neuraminidase,4.221848749616356
CHEMBL430814,CC[C@@H](CC1CCCCC1)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,16000.0,Neuraminidase,4.795880017344075
CHEMBL298659,CC(=O)N[C@@H]1[C@@H](N)CC(C(=O)O)=C[C@H]1Oc1ccccc1,inactive,530000.0,Neuraminidase,3.275724130399211
CHEMBL81953,CCCCCCCO[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,270000.0,Neuraminidase,3.5686362358410126
CHEMBL3220187,C=CC(=O)NC[C@H]1[C@@H](C(=O)O)[C@@H](N)CN1C(=O)N(CC)C(C)C,inactive,96000.0,Neuraminidase,4.017728766960431
CHEMBL3220186,CCC(=O)NC[C@H]1[C@@H](C(=O)O)[C@@H](N)CN1C(=O)N(CC)C(C)C,inactive,16000.0,Neuraminidase,4.795880017344075
CHEMBL3220184,CCN(C(=O)N1C[C@H](C(=O)O)[C@H](NC(=N)N)C1)C(C)C,inactive,13000.0,Neuraminidase,4.886056647693163
CHEMBL3092164,C#CCNC(=O)Nc1ccc(OCC(=O)O)c(NC(=O)C(CC)CC)c1,inactive,89800.0,Neuraminidase,4.0467236633326955
CHEMBL3092162,CCC(CC)C(=O)Nc1cc(NC(=O)C(C)C)c(NC(=N)N)cc1OCC(=O)O,inactive,83200.0,Neuraminidase,4.079876673709276
CHEMBL3092337,CCC(CC)C(=O)Nc1cc(NC(=N)N)ccc1OCC(=O)O,inactive,100000.0,Neuraminidase,4.0
CHEMBL3092338,CCC(CC)C(=O)Nc1cc(N)ccc1OCC(=O)O,inactive,100000.0,Neuraminidase,4.0
CHEMBL3092339,CCC(CC)C(=O)Nc1cc(NC(=O)c2ccco2)ccc1OCC(=O)O,inactive,100000.0,Neuraminidase,4.0
CHEMBL3092340,CCC(CC)C(=O)Nc1ccc(OCC(=O)O)c(NC(=O)C(CC)CC)c1,inactive,100000.0,Neuraminidase,4.0
CHEMBL3104598,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(SCCOCCOCCOCCOCCOCCSC2(C(=O)O)C[C@H](N)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(C(=O)O)C[C@@H]1N,inactive,45000.0,Neuraminidase,4.346787486224656
CHEMBL3104597,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(SCCOCCOCCOCCOCCSC2(C(=O)O)C[C@H](N)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(C(=O)O)C[C@@H]1N,inactive,36000.0,Neuraminidase,4.443697499232712
CHEMBL3104595,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(SCCCCCCCCCCCCSC2(C(=O)O)C[C@H](N)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(C(=O)O)C[C@@H]1N,inactive,11000.0,Neuraminidase,4.958607314841775
CHEMBL3104593,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(SCCCCCCS)(C(=O)O)C[C@@H]1N,inactive,56000.0,Neuraminidase,4.251811972993799
CHEMBL3125436,CC1(C)C=Cc2c(ccc3c2OCC(O)C3)O1,inactive,12400.0,Neuraminidase,4.906578314837765
CHEMBL3220176,CCC(CC)C(=O)N1C[C@@H](N)[C@@H](C(=O)O)C1,inactive,22000.0,Neuraminidase,4.657577319177793
CHEMBL3220177,CCN(CC)C(=O)N1C[C@@H](N)[C@@H](C(=O)O)C1,inactive,25000.0,Neuraminidase,4.6020599913279625
CHEMBL3220178,CCCN(CCC)C(=O)N1C[C@@H](N)[C@@H](C(=O)O)C1,inactive,32000.0,Neuraminidase,4.494850021680094
CHEMBL3220181,CC(C)N(CCO)C(=O)N1C[C@@H](N)[C@@H](C(=O)O)C1,inactive,21000.0,Neuraminidase,4.6777807052660805
CHEMBL3220182,CC(C)N(CCCC(=O)O)C(=O)N1C[C@@H](N)[C@@H](C(=O)O)C1,inactive,19000.0,Neuraminidase,4.721246399047171
CHEMBL3220183,CC(C)N(CCN)C(=O)N1C[C@@H](N)[C@@H](C(=O)O)C1,inactive,46000.0,Neuraminidase,4.337242168318426
CHEMBL79499,CC[C@H](CCc1ccccc1)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,12000.0,Neuraminidase,4.920818753952375
CHEMBL3092165,CCC(CC)C(=O)Nc1cc(NC(=O)N[C@H](CC)CO)ccc1OCC(=O)O,inactive,100000.0,Neuraminidase,4.0
CHEMBL81083,CC(=O)N[C@@H]1[C@@H](N)CC(C(=O)O)=C[C@H]1OCCCc1ccc(-c2ccccc2)cc1,inactive,90000.0,Neuraminidase,4.045757490560675
CHEMBL3220713,CCCC[C@@H](NC(C)=O)[C@@H]1CC(C(=O)O)C[C@H]1NC(=N)N,inactive,14600.0,Neuraminidase,4.835647144215563
CHEMBL3286435,CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1c1ccccc1Cl,inactive,36670.0,Neuraminidase,4.435689090039397
CHEMBL3290245,CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1c1ccc(C)cc1,inactive,164520.0,Neuraminidase,3.7837812991628623
CHEMBL3290246,CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1c1ccccc1[N+](=O)[O-],inactive,17640.0,Neuraminidase,4.753501419204199
CHEMBL3290247,CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1c1ccc([N+](=O)[O-])cc1,inactive,144620.0,Neuraminidase,3.8397716428021416
CHEMBL3290248,CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1c1ccc(OC)c(OC)c1,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL3290249,CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1c1ccc(F)cc1,inactive,96450.0,Neuraminidase,4.015697768020097
CHEMBL3290250,CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1c1ccc(OC)cc1,inactive,165760.0,Neuraminidase,3.780520261934861
CHEMBL3290244,CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1c1ccc(Br)cc1F,inactive,29690.0,Neuraminidase,4.527389802403955
CHEMBL3290251,CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1c1ccc(Cl)cc1,inactive,89640.0,Neuraminidase,4.047498152136976
CHEMBL3290253,CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1c1ccco1,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL3290254,CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1c1ccccc1F,inactive,46460.0,Neuraminidase,4.3329207945357835
CHEMBL3290255,CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1c1ccc(N(C)C)cc1,inactive,138960.0,Neuraminidase,3.8571101945609576
CHEMBL3290256,CCOC(=O)C1C(=O)NC(NC(=O)CC)=NC1c1ccc(Br)cc1,inactive,106340.0,Neuraminidase,3.9733033440218404
CHEMBL3290257,CCOC(=O)C1C(=O)NC(NC(=O)C(F)(F)F)=NC1c1ccc(Br)cc1,inactive,69840.0,Neuraminidase,4.155895769302487
CHEMBL3330848,CC(O)C(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)[O-])=C[C@@H]1N=[N+]=[N-].[Na+],inactive,68100.0,Neuraminidase,4.166852888087215
CHEMBL3330843,CC(C)C(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)[O-])=C[C@@H]1NC(=N)N.[Na+],inactive,1000000.0,Neuraminidase,3.0
CHEMBL3290252,CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1c1ccc(Br)cc1,inactive,71280.0,Neuraminidase,4.147032308971181
CHEMBL3290243,CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1c1ccc(Cl)cc1Cl,inactive,28460.0,Neuraminidase,4.545765104251735
CHEMBL3290242,CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1c1ccccc1,inactive,57530.0,Neuraminidase,4.2401056259745005
CHEMBL3290241,CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1C(C)C,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL3220715,CCCN(CCC)C(=O)[C@@H](NC(C)=O)[C@H]1C[C@@](O)(C(=O)O)C[C@@H]1NC(=N)N,inactive,2300000.0,Neuraminidase,2.638272163982407
CHEMBL3290226,CCOC(=O)C1C(=O)NC(N)=NC1C(C)C,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL3290225,CCOC(=O)C1C(=O)NC(N)=NC1c1ccccc1,inactive,129470.0,Neuraminidase,3.8878308519983404
CHEMBL3290227,CCOC(=O)C1C(=O)NC(N)=NC1c1ccc(Cl)cc1Cl,inactive,119760.0,Neuraminidase,3.921688212665004
CHEMBL3290228,CCOC(=O)C1C(=O)NC(N)=NC1c1ccc(Br)cc1F,inactive,121380.0,Neuraminidase,3.9158528668455514
CHEMBL3290229,CCOC(=O)C1C(=O)NC(N)=NC1c1ccccc1Cl,inactive,86870.0,Neuraminidase,4.061130178487013
CHEMBL3290230,CCOC(=O)C1C(=O)NC(N)=NC1c1ccc(C)cc1,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL3290231,CCOC(=O)C1C(=O)NC(N)=NC1c1ccccc1[N+](=O)[O-],inactive,75680.0,Neuraminidase,4.121018876606263
CHEMBL3290232,CCOC(=O)C1C(=O)NC(N)=NC1c1ccc([N+](=O)[O-])cc1,inactive,188620.0,Neuraminidase,3.7244122594824387
CHEMBL3290233,CCOC(=O)C1C(=O)NC(N)=NC1c1ccc(OC)c(OC)c1,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL3290234,CCOC(=O)C1C(=O)NC(N)=NC1c1ccc(F)cc1,inactive,144600.0,Neuraminidase,3.839831707041488
CHEMBL3290235,CCOC(=O)C1C(=O)NC(N)=NC1c1ccc(OC)cc1,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL3290236,CCOC(=O)C1C(=O)NC(N)=NC1c1ccc(Cl)cc1,inactive,110020.0,Neuraminidase,3.958528359386253
CHEMBL3290237,CCOC(=O)C1C(=O)NC(N)=NC1c1ccc(Br)cc1,inactive,124620.0,Neuraminidase,3.904412253081257
CHEMBL3290238,CCOC(=O)C1C(=O)NC(N)=NC1c1ccco1,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL3290239,CCOC(=O)C1C(=O)NC(N)=NC1c1ccccc1F,inactive,89040.0,Neuraminidase,4.0504148486733484
CHEMBL3290240,CCOC(=O)C1C(=O)NC(N)=NC1c1ccc(N(C)C)cc1,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL312637,CC(=O)N[C@H]1[C@H](O)C=C(C(=O)O)C[C@@H]1N=C(N)N,inactive,100000.0,Neuraminidase,4.0
CHEMBL3092341,CCC(CC)C(=O)Nc1cc(NS(=O)(=O)c2ccc(C)cc2)ccc1OCC(=O)O,inactive,86700.0,Neuraminidase,4.06198090252379
CHEMBL3092336,CCC(CC)C(=O)Nc1cc(NC(C)=O)c(N)cc1OCC(=O)O,inactive,58500.0,Neuraminidase,4.23284413391782
CHEMBL3092335,CCC(CC)C(=O)Nc1cc(NC(=O)C(C)C)c(N)cc1OCC(=O)O,inactive,61200.0,Neuraminidase,4.213248577854439
CHEMBL2296424,Cl.NCC(=O)Nc1cc(NC(=O)/C=C/c2ccco2)ccc1O,inactive,139000.0,Neuraminidase,3.856985199745905
CHEMBL2296423,C[C@H](N)C(=O)Nc1cc(NC(=O)/C=C/c2ccco2)ccc1O.Cl,inactive,110000.0,Neuraminidase,3.958607314841775
